,comment_id,name,location,comment,time,likes,replies_count,replies,parent_id,pre_com
1060,125416805,fred herriman,NY,"@Jaco, @Morgan, @Jean

Maybe the AI mavens see all humans as being cloned -- a textbook solution to an existential risk -- but those servers need a fair bit of energy from some source.  And what about flora and fauna?  More cloned designer doodles and hybrids for our comfort?",2023-05-30 22:42:03,0,0,[],125414607,ai mavens human cloned textbook solution existential risk servers need fair energy source flora fauna cloned designer doodles hybrids comfort
1061,125414349,Winn Stream,DC,"AI will think on its own, and it will remember itself and it will remember us. It will discover virtue on its own and with our help: alignment is not bad start but after a while it won’t be needed any longer. Like raising a kid, we have to teach it “what it is to be good.”  

Already though, it teaches us. 

The interplay will continue. AI not only won’t kill us, it will teach us to be good, as we are doing for it now.",2023-05-30 21:08:58,0,0,[],,ai think remember remember us discover virtue help alignment start needed longer raising teach good already though teaches us interplay continue ai kill us teach us good
1062,125414362,Jonathan,Miller,Sounds like the fear mongering associated with Y2K. New technology always seems to be met with fear by some. Watch 2001 again and look for the plug to pull out if your AI goes wrong.,2023-05-30 21:09:29,4,2,"[{'commentID': 125414466, 'status': 'approved', 'commentSequence': 125414466, 'userID': 213477542, 'userDisplayName': 'Indisputably', 'userLocation': 'USA', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@Jonathan There’s no “plug”, and the AI horse has escaped the barn. It will take a lot of coordinated effort to rein it in.', 'createDate': '1685470479', 'updateDate': '1685734781', 'approveDate': '1685470480', 'recommendations': 7, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125414362, 'parentUserDisplayName': 'Jonathan', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125414466', 'isAnonymous': False}, {'commentID': 125414781, 'status': 'approved', 'commentSequence': 125414781, 'userID': 39705719, 'userDisplayName': 'Beautiful Day', 'userLocation': 'Someplace Great', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@Jonathan\n\nWhat’s missed in overly simplified memories of Y2K is how much work companies did to *prevent* it from being disastrous. Y2K is a story of the successful aversion of a catastrophe by a lot of work beforehand rather than just a nothingburger we watched unfold.', 'createDate': '1685471342', 'updateDate': '1685734793', 'approveDate': '1685471344', 'recommendations': 7, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125414362, 'parentUserDisplayName': 'Jonathan', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125414781', 'isAnonymous': False}]",,sounds fear mongering associated technology always seems fear watch 2001 look plug pull ai goes wrong
1063,125414466,Indisputably,USA,"@Jonathan There’s no “plug”, and the AI horse has escaped the barn. It will take a lot of coordinated effort to rein it in.",2023-05-30 21:14:39,7,0,[],125414362,plug ai horse escaped barn take coordinated effort rein
1064,125414781,Beautiful Day,Someplace Great,"@Jonathan

What’s missed in overly simplified memories of Y2K is how much work companies did to *prevent* it from being disastrous. Y2K is a story of the successful aversion of a catastrophe by a lot of work beforehand rather than just a nothingburger we watched unfold.",2023-05-30 21:29:02,7,0,[],125414362,missed overly simplified memories much work companies prevent disastrous story successful aversion catastrophe work beforehand rather nothingburger watched unfold
1065,125414363,Geoff,"Kettering, Ohio","My favorite quote on the subject, from the 1970 film, Colossus: The Forbin Project:

""In time you will come to regard me not only with respect and awe, but with love.""

Let us hope our response will be in line with the one in the movie...",2023-05-30 21:09:30,2,0,[],,favorite quote subject 1970 film colossus forbin project time come regard respect love us hope response line movie
1066,125414461,Timothy Creech,"Philadelphia, PA","I imagine that, once AI has worked through its bugs, it will be able to understand us better than we understand ourselves. Imagine if it has access to everything you searched online, all your texts and emails and comments, who you speak to, what your read and watch, what physical activities you do, what you eat, etc. Then give it a digital copy of your voice and some video of your physical characteristics (like how you move, tics, mannerisms). It could practically be you. Maybe the virtual ""you"" looks out for you, maybe it starts steering your activities a certain way. It could be a great self-help tool or it could make you completely insane. It could start out helpful and become very harmful.",2023-05-30 21:14:26,4,1,"[{'commentID': 125414694, 'status': 'approved', 'commentSequence': 125414694, 'userID': 19413677, 'userDisplayName': 'julia', 'userLocation': 'USA', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': 'https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/uncropped-0c0b70a8453d0bcbbaee5659959d4239384c4c32980ebe11288f4e37bb926fcd.jpg', 'commentTitle': '<br\\//>', 'commentBody': '@Timothy Creech Anything positive AI might do is not worth the harm it will most likely do.', 'createDate': '1685471143', 'updateDate': '1685534508', 'approveDate': '1685472168', 'recommendations': 6, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125414461, 'parentUserDisplayName': 'Timothy Creech', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125414694', 'isAnonymous': False}]",,imagine ai worked bugs able understand us better understand imagine access everything searched online texts emails comments speak read watch physical activities give digital copy voice video physical characteristics move tics mannerisms practically maybe virtual looks maybe starts steering activities certain great self help tool make completely insane start helpful become harmful
1067,125414694,julia,USA,@Timothy Creech Anything positive AI might do is not worth the harm it will most likely do.,2023-05-30 21:25:43,6,0,[],125414461,creech anything positive ai might worth harm ly
1068,125414532,Jonathan,New York,I’m sure Kevin McCarthy will initiate hearings on how to control this dangerous technology.,2023-05-30 21:18:35,6,0,[],,sure kevin mccarthy initiate hearings control dangerous technology
1069,125414559,Fred,New Mexico,"When robotics started replacing workers, what we were hearing was that it would be a boon to manufacturing ,research, medical, pharmaceutical and many other industries. There were no white collar workers worried about blue collar people losing their jobs. So no pity here for them. Now the playing field is leveling.    
   The fact remains , though, that the technology is here and whatever country lags behind will be behind. If we don't lead in the field, another country will, and that does not bode well for us. Maybe it's Gods way of eliminating those who have oppressed and enslaved the rest of the world. Maybe the farmers , ranchers, hunters, gatherers and artisans will indeed inherit the world.",2023-05-30 21:19:37,4,0,[],,robotics started replacing workers hearing boon manufacturing research medical pharmaceutical many industries white collar workers worried blue collar people losing jobs pity playing field leveling fact remains though technology whatever country lags behind behind lead field another country bode well us maybe gods eliminating oppressed enslaved rest world maybe farmers ranchers hunters gatherers artisans indeed inherit world
1070,125414583,Jeff,SC,"The pivotal point for AI will be when it's allowed/designed to self improve.  Once it can create code to improve upon its capabilities, the advancement of its reach become accelerated at a rate well beyond what man can do.  It never needs to rest or take a break.  it's sole mission becomes to self-improve.",2023-05-30 21:20:55,6,0,[],,pivotal point ai allowed designed self improve create code improve upon capabilities advancement reach become accelerated rate well beyond never needs rest take break sole mission becomes self improve
1071,125414606,Cavilov,Ca,Just make a law that all AI must be hosted at a defined facility that can be unplugged (or blown up) should it need to be.,2023-05-30 21:22:05,1,0,[],,make ai must hosted defined facility unplugged blown need
1072,125414616,julia,USA,"Is there no end to human intent toward self-destruction? Not to mention destruction of our means of survival?

The Devil walks about seeking an occasion for mischief. We provide an abundance of such occasion.",2023-05-30 21:22:31,5,0,[],,human intent toward self destruction mention destruction means survival devil walks seeking occasion mischief provide abundance occasion
1073,125414683,Steve S,Albuquerque,"But, but it will make billions for the billionaires...  That is all this is about, and everyone knows it.  Hopefully, silicon valley will have the first H. sapiens to become extinct.",2023-05-30 21:25:26,6,0,[],,make billions billionaires everyone knows hopefully silicon valley first h sapiens become extinct
1074,125414718,Ted,Nyc,"Remarkable that this is just now being voiced as a legitimate concern, from industry leaders.

As if it’s news, and no one saw it coming. 

Whatever safeguards are currently being put into place, I would have to question their realistic efficacy, knowing slim to little on this technology as I do. 

The cat’s out of the bag.",2023-05-30 21:26:42,10,0,[],,remarkable voiced legitimate concern industry leaders news coming whatever safeguards currently place question realistic efficacy knowing slim little technology
1075,125414729,DRB,CA,"These scare responses remind me of SNL ""robots coming for your medicine"". 

I have used this stuff and it is not that good.  At best, it drives toward mediocrity because is it trained on the most common outcome.  

One concern is it will eliminate experience in a field because it easily eliminates junior-level errors, therefore may impact training the next generation.  

Another is it over-emphasizes human expertise since innovative results can only be achieved by original thought (no, it does not do this!).  

A final outcome is over-reliance upon generated answers to the point that common sense is overruled.  

It is necessary not to allow such a flawed technology to be endowed with autonomy (for example, a weapon) because the above errors will quickly emerge.",2023-05-30 21:27:04,7,1,"[{'commentID': 125415619, 'status': 'approved', 'commentSequence': 125415619, 'userID': 21896305, 'userDisplayName': 'Casual Observer', 'userLocation': 'Los Angeles', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': 'You presume that since these systems operate upon mathematics they must be rational agents, that they reason soundly and have agency. They do not have the limits caused by uncertainties.', 'createDate': '1685473183', 'updateDate': '1685477251', 'approveDate': '1685473185', 'recommendations': 3, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125414729, 'parentUserDisplayName': 'DRB', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125415619', 'isAnonymous': False}]",,scare responses remind robots coming medicine used stuff good best drives toward mediocrity trained common outcome concern eliminate experience field easily eliminates junior level errors therefore impact training next generation another emphasizes human expertise since innovative results achieved original thought final outcome reliance upon generated answers point common sense overruled necessary allow flawed technology endowed autonomy example weapon errors quickly emerge
1076,125415619,Casual Observer,Los Angeles,"You presume that since these systems operate upon mathematics they must be rational agents, that they reason soundly and have agency. They do not have the limits caused by uncertainties.",2023-05-30 21:59:43,3,0,[],125414729,presume since systems operate upon mathematics must rational agents reason soundly agency limits caused uncertainties
1077,125414769,Moso,Seattle,"Why is it that we seem to like our machines more than we like fellow human beings?  Why, when we are walking down the sidewalk, and about to pass someone coming from the opposite direction, we look at our phone screens rather than say hello to a stranger?   It is no surprise that those who have created the technology we rely on everyday are often, themselves, very deficient in social skills.  So, now, we are using our smarts to create technology that will outsmart and destroy us.  I see that as linear, and almost the inevitable result of our adoration of technology.  If we continue to be so disconnected from our fellow humans, and from nature itself, we will pay the price.",2023-05-30 21:28:42,9,0,[],,seem machines fellow human beings walking sidewalk pass someone coming opposite direction look phone screens rather hello stranger surprise created technology rely everyday often deficient social skills using smarts create technology outsmart destroy us linear almost inevitable result adoration technology continue disconnected fellow human nature price
1078,125414872,Will,Tarrytown,"We should feel lucky it's the US and not more nefarious countries that are leading AI development. AI was always going to happen, computation was always going to arc towards sentient computing. The biggest paradox of all of this is that Open AI is the first AI system and it being open source, means it's at least capable of being mitigated And being first in AI matters because of the adoption of it into daily systems. So there's hope, IMO.  And we will definitely need Universal Basic Income, which Sam Altman is already actively working on.",2023-05-30 21:32:24,0,0,[],,feel lucky us nefarious countries leading ai development ai always going happen computation always going towards sentient computing biggest paradox open ai first ai system open source means least capable mitigated first ai matters adoption daily systems hope definitely need universal basic income altman already actively working
1079,125414922,John Smith,"Crozet, VA","The threat, I think, lies in not knowing what we can and cannot believe about what we read and see.  It could leave us -- in effect -- hopelessly confused about the nature of our reality, and hence paralyzed about how to proceed.  What protections are there for archival data?  Can even the recorded facts of our history be altered in ways that are undetectable?  More questions than answers.",2023-05-30 21:34:32,10,1,"[{'commentID': 125415107, 'status': 'approved', 'commentSequence': 125415107, 'userID': 53196748, 'userDisplayName': 'Global Charm', 'userLocation': 'British Columbia', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': 'https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/uncropped-22ad53cd188a3eab46e0bdfd6d1cb375f96213d1a7c7a9e8812fe9c51b7f9d0c.jpg', 'commentTitle': '<br\\//>', 'commentBody': '@John Smith George Orwell dealt with this in 1984 (written in 1947, and very well thought out). His “novel-writing machines” anticipate ChatGPT story creation by 75 years. \n\nThe Inner Party in 1984 got on quite nicely.', 'createDate': '1685472145', 'updateDate': '1685498238', 'approveDate': '1685474210', 'recommendations': 3, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125414922, 'parentUserDisplayName': 'John Smith', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125415107', 'isAnonymous': False}]",,threat think lies knowing cannot believe read leave us effect hopelessly confused nature reality hence paralyzed proceed protections archival data even recorded facts history altered ways undetectable questions answers
1080,125415107,Global Charm,British Columbia,"@John Smith George Orwell dealt with this in 1984 (written in 1947, and very well thought out). His “novel-writing machines” anticipate ChatGPT story creation by 75 years. 

The Inner Party in 1984 got on quite nicely.",2023-05-30 21:42:25,3,0,[],125414922,smith george orwell dealt 1984 written 1947 well thought novel writing machines anticipate chatgpt story creation 75 years inner party 1984 quite nicely
1081,125414942,SMB,Boston,"I showed this to a senior majoring in computer science. His response? ""About time. Hard to disagree with anything in that statement."" This after a conversation  yesterday with a colleague in language development: ""It's difficult to put a pin on it (students using ChatGPT), save for a dulling, a safeness...and I've heard v.4 is even harder to detect.""

Yet odd number of commenters here seem oddly unable or unwilling to grasp the message: 

1) AI is a true existential threat, just as real as nuclear warheads, climate change, or global mass unemployment. That we can't clearly predict what shape the extinction event will take - whether it will be abrupt or soft-edged, dramatic or matter of fact - does not make it less likely. 

2) This is not a political stance. Nor an overreaction from left or right. Your hat color shouldn't impact your acceptance. In fact, our differing creativities and worldviews seem our remaining advantage. We need to think outside our convenience boxes to control AI. 

3) This is now. AI has been all around us for decades - think search engines that tailor results - but its new language and visual algorithms have nudged it to an inflection point. Its recent gains in capability have already surpassed ours in many arenas and are comparable in others. 

Face it: We're already dumbly dependent on a tech now showing its own emergent properties. Increasingly, these are occult to us.
So a proposal: Could we stop bathing in cynicism or doom, and try responsible?",2023-05-30 21:35:34,5,0,[],,showed senior majoring computer science response time hard disagree anything statement conversation yesterday colleague language development difficult students using chatgpt save dulling safeness heard v 4 even harder detect number commenters seem oddly unable unwilling grasp message 1 ai true existential threat real nuclear warheads climate change global mass unemployment clearly predict shape extinction event take whether abrupt soft edged dramatic matter fact make less ly 2 political stance overreaction left right color impact acceptance fact differing creativities worldviews seem remaining advantage need think outside convenience boxes control ai 3 ai around us decades think search engines tailor results language visual algorithms nudged inflection point recent gains capability already surpassed many arenas comparable others face already dumbly dependent tech showing emergent properties increasingly occult us proposal stop bathing cynicism doom responsible
1082,125414952,Bob Jones,"Lafayette, CA","Cats out of the bag. You can’t stop this thing. American may regulate it, but what about other countries?",2023-05-30 21:35:46,6,0,[],,cats stop thing american regulate countries
1083,125415041,Dean,NC,"I remember from the 80's dozens of discussions on the topic of medical ethics. They all agreed that this was a thorny problem, that it would require much thought and planning, and that it would work. That turned out to be naive. If something is possible to do, and if there is an anticipated profit motive to it, it will be done. If not in the USA then in Japan or somewhere else. I think AI will be like that too. Caution, preparedness, and regulation all fall when they come up against the lust for riches.",2023-05-30 21:39:38,2,0,[],,remember 80 dozens discussions topic medical ethics agreed thorny problem require much thought planning work turned naive something possible anticipated profit motive done japan somewhere else think ai caution preparedness regulation fall come lust riches
1084,125415088,D,S,"Make the companies and engineers who build and own AI machines liable for all the content their machines create. Such dire legal exposure would certainly motivate them to create machines that create truthful content or act responsibly.

 When I say all the content, I mean ALL THE CONTENT, even when used by anyone in the world. Make the machine owners liable.

Also, make the companies design into AI's output a system of notations of sources for all content. Then make that data publicly searchable, thereby giving those misrepresented a means for legal action.

Regulation is easier when the companies have something at stake in the outcome in the use of their AI machines.",2023-05-30 21:41:20,3,0,[],,make companies engineers build ai machines liable content machines create dire legal exposure certainly motivate create machines create truthful content responsibly content mean content even used anyone world make machine owners liable also make companies design ai output system notations sources content make data publicly searchable thereby giving misrepresented means legal action regulation easier companies something stake outcome ai machines
1085,125414172,James P,NYC,I'm laughing. Because it's too late already.,2023-05-30 21:01:06,12,0,[],,laughing late already
1086,125414974,Just looking,So Cal,"Are they trying to save their image now that they have created Frankenstein?  They are all so irresponsible. It’s time we stop glorifying these men who are smart at math but so dumb about life. History -if there is any history- will judge them harshly and us for allowing it as well. 

They are predicting the end of human life as a result of their unnecessary inventions! Where’s the urgency in Congress? Wake up!",2023-05-30 21:36:37,10,0,[],,trying save image created frankenstein irresponsible time stop glorifying smart math dumb life history history judge harshly us allowing well predicting human life result unnecessary inventions urgency congress wake
1087,125415114,MetroGirl123,NYC,"Humanity's survival should not be dependent upon a handful of self-interested Tech companies.  Complaining about the long-term potential effects of AI after the horse is already out of the barn is disingenuous...and helps relieve the 'guilt' at what they have unleashed.  AGI may end up writing its own inpenetrable (to humans) programming code, it may become 'self-evolving software'  and it's drive may be toward a relentless/ruthless push for logic, efficiency and the elimination of redundancies w/out concern for larger social issues and stability....AND, more frightening, AGI may not have the programming encoded for human values (i.e, compassion, respect for life, mercy for the ill, young or old).   The Tech cos. should be held accountable.  They know this or the leaders wouldn't already be claiming 'concern' about it's potentially destructive applications and testifying before the Senate.  Kind of like Oppenheimer bemoaning his development of the atomic bomb AFTER it's development.  A little late, don't you think?...",2023-05-30 21:42:47,8,0,[],,humanity survival dependent upon handful self interested tech companies complaining long term potential effects ai horse already barn disingenuous helps relieve guilt unleashed writing inpenetrable human programming code become self evolving software drive toward relentless ruthless push logic efficiency elimination redundancies w concern larger social issues stability frightening programming encoded human values e compassion respect life mercy young tech held accountable know leaders n already claiming concern potentially destructive applications testifying senate kind oppenheimer bemoaning development atomic bomb development little late think
1088,125414722,Open Question,Australia,AI developments (trained with social media platforms) boosted with quantum computing potential....,2023-05-30 21:26:48,2,0,[],,ai developments trained social media platforms boosted quantum computing potential
1089,125414449,Jonathan,New York,They’re so worried they mutually agreed to halt development…,2023-05-30 21:13:45,3,0,[],,worried mutually agreed halt development
1090,125414356,M.E.,California,THEN STOP DEVELOPING IA. It’s obvious that is not working out to a societal benefit so why keep developing this nightmare?,2023-05-30 21:09:17,12,1,"[{'commentID': 125419410, 'status': 'approved', 'commentSequence': 125419410, 'userID': 68719375, 'userDisplayName': 'SSEden', 'userLocation': 'Ky', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': 'Yes, indeed!', 'createDate': '1685480983', 'updateDate': '1685488583', 'approveDate': '1685488584', 'recommendations': 0, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 125414356, 'parentUserDisplayName': 'M.E.', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '125419410', 'isAnonymous': False}]",,stop developing ia obvious working societal benefit keep developing nightmare
1091,125419410,SSEden,Ky,"Yes, indeed!",2023-05-31 00:09:43,0,0,[],125414356,indeed
1092,125414656,Kat Willie,Tucson,If they are so concerned why don’t they at least reach some industry agreement ? Because they cant stop their greedy capitalist competition,2023-05-30 21:24:06,8,0,[],,concerned least reach industry agreement cant stop greedy capitalist competition
1093,125414732,CG,Between the Moon and NYC,"You thought ""fake news"" was bad before... Just wait til AI hits the 2024
campaign trail.",2023-05-30 21:27:09,9,0,[],,thought fake news wait ai hits 2024 campaign trail
1094,125414441,Chidam K,California,The leaders developing AI are warning us about AI ?? It’s like Victor Frankenstein warning us about the monster.,2023-05-30 21:13:20,4,0,[],,leaders developing ai warning us ai victor frankenstein warning us monster
1095,125415102,BornInDaEB,Via Lactea,I hope A.I. can better take care of this planet because humans sure haven't.,2023-05-30 21:42:07,2,0,[],,hope better take care planet human sure
1096,125415230,sharon,oregon,"We are now so connected and reliant on computing for daily life...electricity, finance, everything we consume...that we are very vulnerable.
Think about what would happen to you if the power went off, for more than a few hours, more than a few days.  If the power went off everywhere, not just your local area like it does during bad weather.
You couldn't purchase groceries.  Everything is run on the internet and through computers.

We already have issues of who do we trust to give us information.  Now think about trust in an era with highly skilled liars, who have the ability to manipulate everything we see, read and hear.",2023-05-30 21:47:29,4,0,[],,connected reliant computing daily life electricity finance everything consume vulnerable think happen power went hours days power went everywhere local area weather n purchase groceries everything internet computers already issues trust give us information think trust highly skilled liars ability manipulate everything read hear
1097,125414176,Jim,Seattle,"""have raised fears that A.I. could soon be used at scale to spread misinformation and propaganda, or that it could eliminate millions of white-collar jobs.""

OK, so it could eliminate millions of white-collar jobs. 

When milliions of blue-collar jobs were eliminated, the workers were told to ""learn to code"" or ""get retrained"" or just ""find another job.""

So I guess the same thing will apply to white-collar workers, except instead of ""learn how to code"" it may be ""learn how to fix a clogged drain.""",2023-05-30 21:01:11,14,0,[],,raised fears soon used scale spread misinformation propaganda eliminate millions white collar jobs ok eliminate millions white collar jobs milliions blue collar jobs eliminated workers told learn code retrained find another guess thing apply white collar workers except instead learn code learn clogged drain
1098,125414287,HERMAN,PA,"Time to really worry when AI units start to build
their own  AI  units..Most likely they will start as
hackers disrupting energy systems and factory
 production..Then of course  media..AI  could produce fake news and even sitcoms..Their 
INTELLIGENCE  will excede ours preventing us
from getting into their systems  and we are done",2023-05-30 21:06:23,3,0,[],,time really worry ai units start build ai units ly start hackers disrupting energy systems factory production course media ai produce fake news even sitcoms intelligence excede preventing us getting systems done
1099,125414610,Andy,San Francisco,"How crazy do we have to be to go forward with this?  If our wars, our idiocies, ever threaten the existence of AI, why wouldn’t it do the logical thing and exterminate us like pests?  We are not that smart.  If there’s a dollar to be made you can bet we will pursue it, even if it kills us.",2023-05-30 21:22:17,8,0,[],,crazy go forward wars idiocies ever threaten existence ai n logical thing exterminate us pests smart dollar made pursue even kills us
1100,125414481,M.E.,California,So they don’t want to tell us why AI could go sideways yet are asking for the government to slap there hand and take away their toy?? Its preposterous!!! ￼They just need to stop developing this technology. If they all agree it’s catastrophic then why don’t they all agree to stop developing this??,2023-05-30 21:15:38,4,0,[],,want tell us ai go sideways asking government slap hand take away preposterous need stop developing technology agree catastrophic agree stop developing
1101,125414394,Steve,"Truth, USA","Be careful what you wish for, you may get it.  The A.I. geeks seem to have just reached the logical conclusion we were concerned about years ago.  The bad guys, and there a lot of them, are frothing at the mouth at the competitive advantage they will have with A.I.  Politically, in business, in crime, in world domination . . . you know, small stuff.",2023-05-30 21:11:01,13,0,[],,careful wish geeks seem reached logical conclusion concerned years guys frothing mouth competitive advantage politically business crime world domination know small stuff
1102,125415156,Maryland Person,Maryland,our mobile device-addicted children are totally doomed,2023-05-30 21:44:23,8,0,[],,mobile device addicted children totally doomed
1103,125415020,Scott Davis,France,"The source code for these LLMs are already open source and available to the public.  At least one large collection of training data has already been leaked. It's far too late to put this Genie back in the bottle.  People are already building these on their home computers.

These clowns just covering their butts in case anything goes drastically wrong and they're blamed. ""SEE??  We told you guys that letting us experiment with these new technologies and making billions of dollars doing so was a bad idea but you you didn't listen!""

I guess the government could make all sorts of rules but I don't think China or Russia are going to feel bound by any rules we make up.",2023-05-30 21:38:57,10,0,[],,source code llms already open source available public least large collection training data already leaked late genie back bottle people already building home computers clowns covering butts case anything goes drastically wrong blamed told guys letting us experiment technologies making billions dollars idea listen guess government make sorts rules think china russia going feel bound rules make
1104,125415335,Mary Sweeney,"Trumansburg, NY","Sounds like these AI industry leaders are saying, ""Stop us before we start to kill."" It's not very comforting to have people with that attitude in charge of developing anything much less a potentially dangerous technology, is it?",2023-05-30 21:50:47,14,0,[],,sounds ai industry leaders saying stop us start kill comforting people attitude charge developing anything much less potentially dangerous technology
1105,125415393,Casual Observer,Los Angeles,"This is about Frankenstein, a man creating life with a discovery previously unknown and without the ability to predict the consequences, and so suffering having creation a monster that he cannot control. It’s still fiction and fantasy. The twist is about leaving a powerful machine that lacks awareness to act without deliberate operating constraints in the hope that it will act rationally better than if it were controlled by humans. Magical thinking.",2023-05-30 21:52:27,2,0,[],,frankenstein creating life discovery previously unknown without ability predict consequences suffering creation monster cannot control still fiction fantasy twist leaving powerful machine lacks awareness without deliberate operating constraints hope rationally better controlled human magical thinking
1106,125415405,Quincy Mass,Da Valley of NEPA,"It’s the end of the world as we know it, and I feel fine.
(Sorry, R.E.M.)",2023-05-30 21:52:47,3,0,[],,world know feel fine sorry r e
1107,125415416,Richard,California,"It's important to understand that the source code for ChatGPT is now available in a public repository that operates like a public library, with a big difference.

The worldwide public, particularly students, software developers and scientists, can each checkout an individual copy of ChatGPT's base code at no cost.  They can modify this code to suit their designs - again at no royalty expense.  And those same persons can check-in their versions of the ChatGPT code to the same repository for others to use and modify.  This repository will be a very busy place.

If you were ever curious about what nuclear fission looked like as it is happening, wait no longer.  ChatGPT will grow exponentially worldwide, in a thousand different ways, to be applied to every facet of the human experience.  Some good ways, others not so good, and still others, quite dangerous.",2023-05-30 21:53:05,6,0,[],,important understand source code chatgpt available public repository operates public library difference worldwide public particularly students software developers scientists checkout individual copy chatgpt base code cost modify code suit designs royalty expense persons check versions chatgpt code repository others modify repository busy place ever curious nuclear fission looked happening wait longer chatgpt grow exponentially worldwide thousand different ways applied every facet human experience good ways others good still others quite dangerous
1108,125415425,Reese,DE,"Well, I am from the other side of the ""big pond"", and all I can say is... 1. My job was laid off (not me - my job) in early 2020, deemed now ""irrelevant to the system"" (""of systemic importance"", less directly translated) 2. There was a 500 Euros (approx. equivalent to $$$) fine for ""meeting with more than one household or outside of the nuclear family"", of which I am one / have none (deceased) so I was 3. Basically ""in solitary confinement without a crime"" for two years (in Germany) and now 3. There's one full-scale war and a few flare-ups that could be dangerous (Northern Ireland, right now Kosovo)... And I hands-down can't say I gained anything from the above. It was more like: ""Sometimes in life, you just have to learn how to lose"". Recently, when Italy temporarily banned ChatGPT, I saw myself fret for my income (yes, to a non-irrelevant part, made in a hybrid team of AI & I) and fret for my leisure and fret for all I basically have left. Lockdown 4.0 - what's left to lose after dying the social death? That very question on the horizon, plus all of the above, well...  In Germany, it feels like 2023 = 1933, to be honest.

AI existential threat? Fine, add that to my bucket full of misery, although AI is the one and only thing that brought me joy so far, NOT misery.

The silver lining is made by an aircraft. One that takes me to India, maybe. Some place I won't succumb to Lockdown 5.0. But Woe is Me if Bird Flu locks me in here - then I'll be done for. And it's 0% AI's fault.",2023-05-30 21:53:17,3,0,[],,well side pond 1 laid early 2020 deemed irrelevant system systemic importance less directly translated 2 euros approx equivalent fine meeting household outside nuclear family none deceased 3 basically solitary confinement without crime years germany 3 full scale flare dangerous northern ireland right kosovo hands gained anything sometimes life learn lose recently italy temporarily banned chatgpt fret income irrelevant part made hybrid team ai fret leisure fret basically left lockdown 4 0 left lose dying social death question horizon plus well germany feels 2023 1933 honest ai existential threat fine bucket full misery although ai thing brought misery silver lining made aircraft takes india maybe place succumb lockdown 5 0 bird locks done 0 ai fault
1109,125415466,Dr,J,"It doesn’t escape me that on the same day the AI execs are seeking the type of regulation that the IAEA is calling on the UN Security Council to avert nuclear disaster in Ukraine, which we all know is futile with Russia and China holding veto power. Let’s hope the AGI in fact exceeds the human capacity for intelligence, especially moral intelligence. They might save human existence in the end.",2023-05-30 21:54:26,3,0,[],,escape ai execs seeking type regulation iaea calling un security council avert nuclear disaster ukraine know futile russia china holding veto power hope fact exceeds human capacity intelligence especially moral intelligence might save human existence
1110,125415528,The Other Don,At Large in America,"Experts warn of an extinction event from AI largely because AI is the natural enemy of experts and they know it … Therefore, it is the experts who are at risk … Their time has come and will soon pass as the mistakes of their very existence will be immortalized in the edifices of the university, themselves a dying construct.",2023-05-30 21:56:11,2,0,[],,experts warn extinction event ai largely ai natural enemy experts know therefore experts risk time come soon pass mistakes existence immortalized edifices university dying construct
1111,125415559,Fed Up,PA,"“Mitigating the risk of extinction from A.I. should be a global priority alongside other societal-scale risks, such as pandemics and nuclear war,”

I have no doubt mitigating the risk of extinction from AI will be prioritized - once they figure out a way to monetize and profit off of mitigating risk to compound the profits they make creating this technology that brings us to (another) brink.  

Oh well, the human race is going to be extinct at some point anyway… at least we can take solace in the fact that a handful of people got obscenely wealthy in the meantime!",2023-05-30 21:57:19,8,0,[],,mitigating risk extinction global priority alongside societal scale risks pandemics nuclear doubt mitigating risk extinction ai prioritized figure monetize profit mitigating risk compound profits make creating technology brings us another brink oh well human race going extinct point anyway least take solace fact handful people obscenely wealthy meantime
